week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,greykite_forecast_lower_95,greykite_forecast_upper_95,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1
2024-W10,AZ Phoenix,AM,Production,83.27,78.57280127884503,67.85830166110934,89.28730089658073,85.107772698,84.004985459,82.94541947,84.240639055,84.513242075,84.321044907,84.00796284
2024-W11,AZ Phoenix,AM,Production,87.45,79.15336052467825,68.44006955966766,89.86665148968883,84.642438453,84.353667786,83.024447736,83.89962252,83.835808423,83.557717725,83.356353591
2024-W12,AZ Phoenix,AM,Production,83.21,80.06492011500319,69.34897010747919,90.78087012252719,84.095063985,84.539070338,83.071439723,83.65986289,83.506556644,83.332648023,83.273766976
2024-W13,AZ Phoenix,AM,Production,84.73,80.36799076991457,69.65395977575899,91.08202176407015,84.420225121,84.825264136,83.829301529,85.031621761,85.736214697,86.539114908,87.449718423
2024-W14,AZ Phoenix,AM,Production,84.02,80.72309072982765,70.00911731554588,91.43706414410941,84.232745962,84.439545138,83.711011259,84.308216538,84.203215822,83.844076458,83.210603829
2024-W15,AZ Phoenix,AM,Production,79.51,81.93557847780046,71.2199836863393,92.65117326926162,84.591738713,84.264705882,83.889345718,84.464416119,84.505667745,84.537312086,84.730290456
2024-W16,AZ Phoenix,AM,Production,82.11,82.91934250190955,72.20522441955966,93.63346058425945,84.816650149,84.275215408,83.913216766,84.291703349,84.215849768,84.122513654,84.01937046
2024-W17,AZ Phoenix,AM,Production,80.17,83.39629008651717,72.67805980440872,94.11452036862562,82.846427161,83.666320706,83.077815254,82.390605386,81.377106542,80.416658792,79.509493671
2024-W18,AZ Phoenix,AM,Production,83.06,83.86254124312217,73.14720819372369,94.57787429252065,82.561197653,83.483563097,82.894871743,82.278475191,81.810860296,81.762369942,82.105263158
2024-W19,AZ Phoenix,AM,Production,85.16,83.18291797755373,72.46166250220894,93.90417345289852,81.449979749,82.295693907,82.387482758,81.457199898,80.838585015,80.49420822,80.166666667
2024-W20,AZ Phoenix,AM,Production,84.88,81.79133200002029,71.03558673598748,92.5470772640531,81.203007519,82.253903598,82.51632245,82.094704652,82.173701126,82.552018985,83.060556465
2024-W21,AZ Phoenix,AM,Production,82.67,83.12588952876885,72.33652475966926,93.91525429786844,82.604188265,82.30958231,83.008259338,83.283253775,83.934492901,84.621879676,85.162950257
2024-W22,AZ Phoenix,AM,Production,86.75,85.17520601627707,74.42448345941379,95.92592857314035,83.294858342,82.433920705,83.36324063,83.912015803,84.497833401,84.825832832,84.876805438
2024-W23,AZ Phoenix,AM,Production,88.13,84.68002778957981,73.92277171918043,95.43728385997919,83.964509846,82.993197279,83.241561392,83.451307779,83.451078149,83.140137602,82.670454545
2024-W24,AZ Phoenix,AM,Production,87.37,86.46202159978868,74.18532110620103,98.73872209337634,84.751434034,83.605812897,83.734040509,84.490720553,85.152924871,85.827215665,86.751592357
2024-W25,AZ Phoenix,AM,Production,89.83,92.74676768671402,80.43614753780922,105.05738783561883,85.540999515,85.007680492,84.604593346,86.038039681,87.074257203,87.763896989,88.134057971
2024-W26,AZ Phoenix,AM,Production,87.8,84.27047770251227,72.59306389496864,95.9478915100559,86.223218734,85.779455718,85.139153606,86.580261316,87.255320787,87.448877997,87.371375117
2024-W27,AZ Phoenix,AM,Production,89.87,87.67713034012972,75.95615771300494,99.3981029672545,88.125153979,86.602034329,86.073017065,87.91515385,88.826260248,89.364034217,89.827429609
2024-W28,AZ Phoenix,AM,Production,87.82,83.4932346992354,72.7205030016604,94.2659663968104,88.295165394,87.134977287,86.403750808,87.868843755,88.216822638,88.121768321,87.797902765
2024-W29,AZ Phoenix,AM,Production,79.95,83.44151282404613,72.72148952486216,94.16153612323009,88.712730715,88.356500409,87.052267552,88.644090513,89.188036956,89.507049345,89.870903674
2024-W30,AZ Phoenix,AM,Production,85.59,85.18796211075872,74.46977474463866,95.90614947687878,88.843471988,88.471257107,87.197988618,88.323531838,88.378555906,88.164961855,87.824351297
2024-W31,AZ Phoenix,AM,Production,90.56,85.39277328083885,74.67564374898895,96.10990281268876,86.79245283,87.454059472,86.099909243,85.557462975,83.919355859,81.99307149,79.947229551
2024-W32,AZ Phoenix,AM,Production,86.38,85.00927919207311,74.29476503294315,95.72379335120307,86.210670315,87.183462532,86.006551391,85.568487357,84.931899788,84.920214451,85.585585586
2024-W33,AZ Phoenix,AM,Production,91.32,85.5187526665739,74.8001618615065,96.23734347164131,86.337128575,87.237051441,86.8974524,87.624255006,88.41798446,89.507038898,90.55613851
2024-W34,AZ Phoenix,AM,Production,87.07,86.12261463339547,75.3834111635188,96.86181810327214,85.91995393,86.993797884,86.803401883,87.145059281,87.224356288,87.044336697,86.384439359
2024-W35,AZ Phoenix,AM,Production,86.41,86.71059952170515,75.91234861426295,97.50885042914734,88.602842585,87.265439971,87.75233538,88.931359251,89.805430762,90.554296512,91.321499014
2024-W36,AZ Phoenix,AM,Production,81.41,86.36722808222943,75.59413659891872,97.14031956554014,88.88315708,87.126561651,87.607097802,88.145141178,88.115731211,87.737545686,87.065637066
2024-W37,AZ Phoenix,AM,Production,86.84,85.86706422898806,75.14801138158646,96.58611707638966,87.890727607,87.978045326,87.386951215,87.495391797,87.14708019,86.708915854,86.409966025
2024-W38,AZ Phoenix,AM,Production,83.63,84.93782479947225,74.20554053994705,95.67010905899745,86.480419057,87.131596984,86.07966246,84.867754594,83.513186881,82.338424472,81.412639405
2024-W39,AZ Phoenix,AM,Production,84.09,83.65737561861654,72.93001117617624,94.38474006105685,85.370643103,86.531365314,86.243250636,85.694522086,85.554645278,85.963513508,86.839666358
2024-W40,AZ Phoenix,AM,Production,81.2,82.4221041588506,71.56627140069409,93.27793691700711,84.488208121,86.045756937,85.690382134,84.846289049,84.389897083,84.093924971,83.627906977
2024-W41,AZ Phoenix,AM,Production,82.34,83.89214236071341,72.80965127877127,94.97463344265554,83.993476235,84.849460634,85.358391904,84.539939956,84.208275914,84.088101756,84.086629002
2024-W42,AZ Phoenix,AM,Production,86.79,87.08357719487192,76.07980316708591,98.08735122265793,83.933968844,83.849840256,84.488533353,83.179441236,82.388103472,81.767364592,81.198156682
2024-W43,AZ Phoenix,AM,Production,83.03,83.73677625006893,71.9883314574038,95.48522104273405,82.799907898,83.24099723,84.031119196,82.832331884,82.357069006,82.226517432,82.33719893
2024-W44,AZ Phoenix,AM,Production,85.52,83.34055003429728,71.34799508437668,95.33310498421788,83.535730967,84.105034183,84.564855954,84.347060939,84.923489646,85.803480226,86.785009862
2024-W45,AZ Phoenix,AM,Production,84.73,79.67635220932205,67.84418368502425,91.50852073361985,83.274853801,83.468496569,84.256503219,83.822524315,83.787015247,83.578291613,83.033175355
2024-W46,AZ Phoenix,AM,Production,88.97,82.31645755577301,70.70685241217186,93.92606269937417,84.360973305,83.777429467,84.508722113,84.497076291,84.824394868,85.131372494,85.52253116
2024-W47,AZ Phoenix,AM,Production,89.3,81.00064031046605,69.67590214594803,92.32537847498408,85.001211534,83.878098847,84.551703711,84.587915281,84.767907636,84.811389001,84.729064039
2024-W48,AZ Phoenix,AM,Production,89.26,84.30762720768776,73.08681238255397,95.52844203282154,85.493372607,85.134482203,85.380372149,86.26141929,87.220873661,88.097168075,88.969823101
2024-W49,AZ Phoenix,AM,Production,81.37,84.35259655534881,73.35951893321354,95.34567417748409,87.043610548,86.296357891,86.101552382,87.414787307,88.433833834,89.047413133,89.297297297
2024-W50,AZ Phoenix,AM,Production,90.57,87.2519311586823,76.26218173889775,98.24168057846684,87.954729184,86.624203822,86.631199971,88.072696873,88.897045185,89.211831769,89.259259259
2024-W51,AZ Phoenix,AM,Production,87.5,87.35767991182595,75.33805969274223,99.37730013090967,87.664670659,86.698777325,85.878979459,85.920302712,84.926296912,83.28683708,81.366459627
2024-W52,AZ Phoenix,AM,Production,86.38,87.43029848838515,74.99998750219416,99.86060947457614,88.038425782,87.564866423,86.771381661,87.840261294,88.504559947,89.347203891,90.566037736
2025-W01,AZ Phoenix,AM,Production,86.41,82.44293382490065,70.43580877003376,94.45005887976754,87.524115756,88.130504404,86.906067742,87.705434715,87.900005957,87.871937328,87.5
2025-W02,AZ Phoenix,AM,Production,73.03,80.11591087805954,69.17122123051257,91.0606005256065,86.780104712,87.685243164,86.811781345,87.1975717,87.008774085,86.691581244,86.375661376
2025-W03,AZ Phoenix,AM,Production,88.0,84.91476155142668,74.05772631495007,95.77179678790328,87.801778907,87.157757497,86.740865341,86.897413168,86.658908797,86.470593009,86.413043478
2025-W04,AZ Phoenix,AM,Production,90.67,86.28820698664018,75.50588862868177,97.07052534459858,82.431629013,83.710873147,83.405207,80.243935684,77.39219,75.022553421,73.026315789
2025-W05,AZ Phoenix,AM,Production,81.92,88.02151511702641,77.22724638858236,98.81578384547046,82.669380634,84.749754661,84.330024207,83.335545063,83.59628728,85.133787628,87.995469989
2025-W06,AZ Phoenix,AM,Production,81.82,88.00081541705023,77.22891049742447,98.772720336676,83.857383492,84.802965275,85.6011072,86.256710095,87.7907231,89.536358898,90.671217292
2025-W07,AZ Phoenix,AM,Production,88.21,85.5421480163142,74.73384106508483,96.35045496754357,82.855653986,83.846153846,84.776281631,84.376996336,84.087299112,83.283262255,81.916996047
2025-W08,AZ Phoenix,AM,Production,84.12,83.28153791205628,72.46549884108857,94.09757698302398,85.501242751,83.176535695,84.214898875,83.413251707,82.796558886,82.148572474,81.818181818
2025-W09,AZ Phoenix,AM,Production,87.2,83.76755819276286,73.0041942089176,94.53092217660813,84.986595174,82.944635976,84.472501094,84.153133384,84.379296202,85.357894745,88.211382114
2025-W10,AZ Phoenix,AM,Production,81.29,84.4363166106169,73.67478729690883,95.19784592432497,83.082952319,85.364842454,84.38767126,84.135084638,84.185281066,84.226878025,84.117032393
2025-W11,AZ Phoenix,AM,Production,85.98,84.9004178135223,74.14198772037832,95.65884790666627,84.765100671,85.239170602,85.020675302,85.50836139,86.125019275,86.655851875,87.204301075
2025-W12,AZ Phoenix,AM,Production,88.21,85.8194016644036,75.05928793962093,96.57951538918627,84.678522572,83.58770646,84.301099604,83.871001727,83.333093936,82.490211042,81.289506953
2025-W13,AZ Phoenix,AM,Production,89.65,86.30406538968369,75.54289719690915,97.06523358245822,84.746243266,84.393939394,84.64693295,84.736656744,84.943841397,85.307281774,85.983510012
2025-W14,AZ Phoenix,AM,Production,85.25,86.50525012200735,75.74554085583684,97.26495938817787,85.764809903,85.552654482,85.35821263,86.12173295,86.891463215,87.621716644,88.213851762
2025-W15,AZ Phoenix,AM,Production,88.46,87.55791867220826,76.7998243405058,98.31601300391073,86.309341501,86.063664596,86.197133936,87.50803372,88.525046745,89.235044611,89.650872818
2025-W16,AZ Phoenix,AM,Production,89.04,88.70915185631758,77.94681616580856,99.4714875468266,87.405953549,86.354123064,86.054110028,86.779503999,86.82700837,86.273523711,85.248713551
2025-W17,AZ Phoenix,AM,Production,89.36,89.23451607044004,78.47111027339874,99.99792186748134,88.085676037,86.538461538,86.538978293,87.48305707,87.863577549,88.095023551,88.461538462
2025-W18,AZ Phoenix,AM,Production,88.16,89.75273653362433,78.99615330976927,100.50931975747939,88.306860426,87.86439214,87.049752115,88.130485069,88.59167438,88.861845644,89.042821159
2025-W19,AZ Phoenix,AM,Production,91.14,89.45129213100154,78.67926319962415,100.22332106237893,88.172804533,88.446841987,87.456496864,88.580671655,89.022820724,89.243123724,89.355322339
2025-W20,AZ Phoenix,AM,Production,87.99,87.96292389252207,77.18581261860062,98.74003516644352,88.725969371,88.437359677,87.608606107,88.400794021,88.476212238,88.350402538,88.164251208
2025-W21,AZ Phoenix,AM,Production,86.74,88.58239169775182,77.7473340739382,99.41744932156543,89.392446634,88.679673321,88.303713358,89.486255035,90.05272652,90.554175266,91.137566138
2025-W22,AZ Phoenix,AM,Production,87.76,90.72099840647668,79.90449458418244,101.53750222877092,89.114754098,88.992214533,88.237899147,88.868793963,88.791067725,88.481127725,87.984981227
2025-W23,AZ Phoenix,AM,Production,87.85,91.05151980776265,80.26347155597924,101.83956805954605,88.49218999,88.712483689,87.944003692,88.0316022,87.579242456,87.100132114,86.737400531
2025-W24,AZ Phoenix,AM,Production,83.98,85.36149910668881,73.53800381262225,97.18499440075537,88.393145813,88.491717524,87.905672539,87.919617068,87.685699077,87.627114517,87.755102041
2025-W25,AZ Phoenix,AM,Production,87.56,90.9992181669544,79.2264363673279,102.7719999665809,87.589112119,88.265524625,87.894904458,87.892506674,87.783099854,87.80435199,87.85046729
2025-W26,AZ Phoenix,AM,Production,87.55,84.43380105342936,71.92134045988848,96.94626164697024,86.579378069,87.570498915,87.112788028,86.324577094,85.494601748,84.73807397,83.984375
2025-W27,AZ Phoenix,AM,Production,86.1,81.32985977716626,68.62487005405212,94.0348495002804,86.756756757,86.970972745,87.191232396,86.773857899,86.657255008,86.922583568,87.556904401
2025-W28,AZ Phoenix,AM,Production,87.95,89.96924775913483,79.10652554115924,100.83196997711042,86.700507614,86.890718896,87.26510253,87.097524288,87.213980885,87.436040804,87.548138639
2025-W29,AZ Phoenix,AM,Production,84.81,89.11515507080584,78.35295067826421,99.87735946334747,86.255924171,86.78404279,87.032515791,86.696185155,86.543325785,86.367429868,86.096256684
2025-W30,AZ Phoenix,AM,Production,84.17,90.85690728621807,80.09027617179476,101.6235384006414,87.283236994,86.810228802,87.216038356,87.199942248,87.388687631,87.632693462,87.947019868
2025-W31,AZ Phoenix,AM,Production,86.07,91.43715652380988,80.67450566713377,102.19980738048598,86.598951507,86.291582943,86.724910536,86.226778123,85.824117277,85.361284576,84.805194805
2025-W32,AZ Phoenix,AM,Production,82.28,90.97850523931965,80.22038346253207,101.73662701610722,85.687083466,86.271518849,86.14967273,85.329896473,84.775803767,84.382313465,84.16856492
2025-W33,AZ Phoenix,AM,Production,84.22,91.32789638206621,80.56146011638587,102.09433264774655,85.701411835,86.058484349,86.131242135,85.650523386,85.584650494,85.752540883,86.069114471
2025-W34,AZ Phoenix,AM,Production,85.08,91.99601909217536,81.22469569825981,102.76734248609091,84.272497897,85.088757396,85.226406816,84.176894527,83.512074725,82.925098834,82.275931521
2025-W35,AZ Phoenix,AM,Production,84.39,92.63716751061466,81.78423359859165,103.49010142263766,84.149623251,84.792978439,85.011927876,84.195040445,83.932139591,83.949717653,84.221980413
2025-W36,AZ Phoenix,AM,Production,83.52,92.35135526595604,81.51411569669717,103.18859483521491,84.370825541,84.399925802,85.026694446,84.548218311,84.614478732,84.851150402,85.082872928
2025-W37,AZ Phoenix,AM,Production,86.57,91.95964549544405,81.19234379237034,102.72694719851776,83.952611739,84.342152954,84.896662148,84.486436301,84.482347441,84.485235151,84.392419175
2025-W38,AZ Phoenix,AM,Production,83.84,91.08580710635786,80.310262821462,101.86135139125372,84.306670357,84.237165582,84.617124254,84.10323438,83.908263973,83.714507733,83.520179372
2025-W39,AZ Phoenix,AM,Production,85.66,89.8779554009361,79.11014414341608,100.64576665845613,84.873239437,84.291468327,84.998770384,85.058848591,85.472587896,85.975415714,86.565420561
2025-W40,AZ Phoenix,AM,Production,79.31,88.50748250089293,77.63676592190536,99.3781990798805,84.569138277,84.596577017,84.773406243,84.584526116,84.506754957,84.276766486,83.844339623
2024-W32,NJ Newark Lister Ave,AM,Shipping,89.14,89.73769819073992,77.81039498984808,101.66500139163176,89.442567568,89.279731993,89.442515718,90.146470838,90.671462154,90.754952218,90.298507463
2024-W33,NJ Newark Lister Ave,AM,Shipping,88.78,90.49216925331058,78.58588895811141,102.39844954850975,91.511035654,89.614740369,90.289583273,91.571495841,92.495178462,93.104413276,93.64548495
2024-W34,NJ Newark Lister Ave,AM,Shipping,89.04,86.19414162427094,74.03896005154115,98.34932319700073,91.666666667,90.095131505,90.056138541,90.580582475,90.454181165,89.916299289,89.144736842
2024-W35,NJ Newark Lister Ave,AM,Shipping,90.24,86.05076767099759,73.85538732558265,98.24614801641252,90.459965928,90.644257703,89.797388009,89.852402393,89.444229452,89.005795651,88.778877888
2024-W36,NJ Newark Lister Ave,AM,Shipping,72.8,83.10224648623628,71.1329969328067,95.07149603966586,90.14084507,90.730337079,89.644462383,89.525329124,89.199803515,89.030365438,89.03654485
2024-W37,NJ Newark Lister Ave,AM,Shipping,91.13,86.9350135506356,75.03866021620254,98.83136688506866,89.294605809,90.180586907,89.761913863,89.80757598,89.81781674,89.99180099,90.235690236
2024-W38,NJ Newark Lister Ave,AM,Shipping,90.24,89.75702540506106,77.82823457025361,101.6858162398685,85.628227194,87.592067989,86.722955715,83.549919059,80.162989517,76.613897513,72.796934866
2024-W39,NJ Newark Lister Ave,AM,Shipping,90.94,89.56809292267151,77.60923286918204,101.52695297616098,86.197916667,87.15179079,87.607469135,86.638666347,86.896534665,88.422293324,91.126279863
2024-W40,NJ Newark Lister Ave,AM,Shipping,84.97,86.44915649808732,74.22586112370237,98.67245187247227,86.467486819,87.313432836,88.127901132,88.079318607,88.907111434,89.87848984,90.243902439
2024-W41,NJ Newark Lister Ave,AM,Shipping,92.11,89.35572361972999,76.17065117374482,102.54079606571516,86.613475177,87.659327926,88.684608258,89.223210722,90.127828133,90.728183914,90.940766551
2024-W42,NJ Newark Lister Ave,AM,Shipping,84.7,86.72610906701634,73.37733812726132,100.07488000677135,89.33217693,86.966686148,87.948974033,87.524119408,87.033946632,86.121025068,84.965034965
2024-W43,NJ Newark Lister Ave,AM,Shipping,87.55,87.23454022868475,73.88983350995146,100.57924694741804,89.520426288,87.202380952,88.725972221,89.274820122,89.986384162,90.836762571,92.105263158
2024-W44,NJ Newark Lister Ave,AM,Shipping,83.2,83.34448146508667,69.99576494354778,96.69319798662556,88.166214995,89.033787789,87.959024,87.487199575,86.844245725,85.936013676,84.701492537
2024-W45,NJ Newark Lister Ave,AM,Shipping,89.24,87.60887927467449,74.22513565531442,100.99262289403457,87.281105991,88.42676311,87.88050737,87.510695415,87.262555125,87.221631544,87.547169811
2024-W46,NJ Newark Lister Ave,AM,Shipping,88.37,90.42476745792237,77.1423415659992,103.70719334984554,86.939942803,87.299630086,87.021404257,85.867468838,84.8902415,84.044188398,83.2
2024-W47,NJ Newark Lister Ave,AM,Shipping,85.5,85.82407714823168,72.51508753644094,99.13306676002242,86.170212766,86.948297604,87.437349752,87.182084196,87.477696489,88.196192209,89.243027888
2024-W48,NJ Newark Lister Ave,AM,Shipping,79.22,75.77403127329444,62.37272834647238,89.17533420011651,87.109375,87.548138639,87.61860759,87.658310669,88.018231971,88.337633524,88.372093023
2024-W49,NJ Newark Lister Ave,AM,Shipping,74.52,78.1932999982,64.83095695874522,91.55564303765479,86.581782566,86.422136422,87.199371463,86.785220416,86.491341534,86.055213707,85.496183206
2024-W50,NJ Newark Lister Ave,AM,Shipping,88.08,87.81876775322058,74.31461287928167,101.3229226271595,85.575048733,85.528877352,85.652522714,83.78932211,82.157599114,80.608952504,79.215686275
2024-W51,NJ Newark Lister Ave,AM,Shipping,84.44,80.61735707155684,67.09382337541018,94.1408907677035,81.914893617,83.32247557,83.454176139,80.069482818,77.558280199,75.725082946,74.517374517
2024-W52,NJ Newark Lister Ave,AM,Shipping,70.68,76.39716566677849,63.12232368165311,89.67200765190387,81.853281853,84.142394822,84.372006111,83.285596166,83.88752922,85.618446237,88.076923077
2025-W01,NJ Newark Lister Ave,AM,Shipping,80.48,74.64930249634588,61.362854607692064,87.9357503849997,81.57129001,83.3655706,84.384572611,83.743604557,84.215338248,84.674301998,84.435797665
2025-W02,NJ Newark Lister Ave,AM,Shipping,66.78,72.8574654089867,59.439228405519636,86.27570241245377,79.366602687,80.372033355,81.600483724,78.422778032,75.992026136,73.404506526,70.676691729
2025-W03,NJ Newark Lister Ave,AM,Shipping,87.92,82.02772197482503,68.6479868147265,95.40745713492356,80.837209302,79.546884833,81.356154146,79.300842065,78.796822319,79.173893601,80.479452055
2025-W04,NJ Newark Lister Ave,AM,Shipping,85.24,87.42734737871099,74.1500054997873,100.70468925763468,75.335120643,77.228327228,78.134564141,73.971016893,71.352414605,69.140056049,66.776315789
2025-W05,NJ Newark Lister Ave,AM,Shipping,92.19,98.08977632336986,84.91098531840095,111.26856732833878,76.220053239,79.379562044,80.034286647,79.302000133,80.871500788,83.775596866,87.924528302
2025-W06,NJ Newark Lister Ave,AM,Shipping,106.5,92.73176603228998,79.61627273966683,105.84725932491314,79.681978799,78.972809668,81.068899333,81.643709237,83.470230869,84.946052437,85.239852399
2025-W07,NJ Newark Lister Ave,AM,Shipping,69.23,84.14439522649563,70.98959976973953,97.29919068325174,82.506762849,80.263947211,83.269548244,85.809022288,88.670644128,90.734304809,92.19330855
2025-W08,NJ Newark Lister Ave,AM,Shipping,89.78,81.6789659426746,68.4884789053809,94.86945297996829,92.673644148,85.731633273,87.554660572,93.584098423,98.957075177,103.114151719,106.504065041
2025-W09,NJ Newark Lister Ave,AM,Shipping,91.98,91.5996221179954,78.60793896168445,104.59130527430634,91.348314607,85.606579849,85.9273708,88.486688493,87.698525727,81.971622588,69.230769231
2025-W10,NJ Newark Lister Ave,AM,Shipping,92.52,93.19068220691712,80.99220783215459,105.38915658167964,92.721164614,90.412876137,86.799393732,89.106569625,89.185101431,88.933990408,89.781021898
2025-W11,NJ Newark Lister Ave,AM,Shipping,91.0,90.50467569803577,78.54777388902468,102.46157750704685,92.663656885,91.164095372,87.903293416,90.352418765,90.950303428,91.405014624,91.984732824
2025-W12,NJ Newark Lister Ave,AM,Shipping,92.59,91.43024540408194,79.47790953672018,103.38258127144371,88.814317673,92.547906317,88.850014346,91.244379168,91.898922187,92.293411765,92.519685039
2025-W13,NJ Newark Lister Ave,AM,Shipping,89.02,92.12319097961444,80.20542229880805,104.04095966042082,91.313131313,92.388059701,89.211101008,91.158676935,91.410491159,91.312583479,91.0
2025-W14,NJ Newark Lister Ave,AM,Shipping,89.45,92.0110901052809,80.09341194631443,103.92876826424737,92.089249493,89.882697947,89.957827509,91.791101859,92.175450864,92.383396449,92.592592593
2025-W15,NJ Newark Lister Ave,AM,Shipping,93.99,93.73529648059234,81.81646245022829,105.65413051095639,91.317671093,91.155115512,89.763813656,90.655439634,90.268003628,89.69909881,89.019607843
2025-W16,NJ Newark Lister Ave,AM,Shipping,88.89,92.41121736579842,80.48620571420072,104.33622901739612,90.519877676,91.115564462,89.69980111,90.166402195,89.776878836,89.502264347,89.453125
2025-W17,NJ Newark Lister Ave,AM,Shipping,88.51,87.73722432925824,75.81823914477818,99.6562095137383,91.308500478,91.472351765,90.60443992,91.744538678,92.344767221,93.115787961,93.984962406
2025-W18,NJ Newark Lister Ave,AM,Shipping,90.99,88.08702088490018,76.1821938835061,99.99184788629427,90.379008746,90.860573716,90.261331641,90.616917067,90.302176698,89.76613187,88.888888889
2025-W19,NJ Newark Lister Ave,AM,Shipping,98.44,91.69279214840944,79.71279512382782,103.67278917299106,90.241545894,90.448717949,89.900255586,89.761179632,89.215688187,88.752696416,88.505747126
2025-W20,NJ Newark Lister Ave,AM,Shipping,84.48,90.32788705173567,78.31887000416943,102.33690409930192,90.612648221,90.151017728,90.103139363,90.22238543,90.233258572,90.500219197,90.987124464
2025-W21,NJ Newark Lister Ave,AM,Shipping,95.42,92.6475489559332,80.57237560620008,104.72272230566632,91.724825523,91.737704918,91.810335352,93.583545129,95.266215183,96.948567352,98.443579767
2025-W22,NJ Newark Lister Ave,AM,Shipping,94.58,91.93183987514519,79.76339148787349,104.10028826241688,91.135135135,91.268191268,90.728407924,90.710467273,89.775059856,87.80867177,84.482758621
2025-W23,NJ Newark Lister Ave,AM,Shipping,88.84,92.12119966215896,79.94720356972628,104.29519575459163,93.088552916,91.521890202,91.748657924,92.792230401,93.484641548,94.252497636,95.419847328
2025-W24,NJ Newark Lister Ave,AM,Shipping,89.02,89.08627519103737,75.31543546950724,102.85711491256751,93.997856377,92.501751927,92.313799352,93.513941253,94.144728238,94.515506893,94.583333333
2025-W25,NJ Newark Lister Ave,AM,Shipping,86.8,86.51948226324237,72.80879000213544,100.2301745243493,91.444444444,92.661870504,91.658146167,91.712815795,91.048183071,90.044446702,88.839285714
2025-W26,NJ Newark Lister Ave,AM,Shipping,88.69,88.68999999999998,74.04009558027445,103.33990441972551,92.048929664,92.280453258,91.099615257,90.575449042,89.781923418,89.206504204,89.019607843
2025-W27,NJ Newark Lister Ave,AM,Shipping,92.09,92.08999999999985,77.4400955802759,106.7399044197238,89.783281734,90.177935943,90.213980449,89.03393024,87.978658587,87.280531323,86.8
2025-W28,NJ Newark Lister Ave,AM,Shipping,92.66,88.79623821086902,76.3726259503614,101.21985047137665,88.315789474,90.633608815,89.931011711,88.903913798,88.384278856,88.377638816,88.687782805
2025-W29,NJ Newark Lister Ave,AM,Shipping,92.69,93.93216987935136,82.01633983155776,105.84799992714497,89.054197662,89.964412811,90.328789109,90.111004414,90.542013542,91.317728394,92.093023256
2025-W30,NJ Newark Lister Ave,AM,Shipping,93.24,95.25839355539836,83.34641204225707,107.17037506853964,89.803012746,89.493293592,90.699163533,90.980720115,91.693623388,92.341170499,92.655367232
2025-W31,NJ Newark Lister Ave,AM,Shipping,92.78,91.93742844952361,79.99733817003836,103.87751872900886,91.466346154,90.127150337,91.09328899,91.689102029,92.321537976,92.632512534,92.694063927
2025-W32,NJ Newark Lister Ave,AM,Shipping,91.2,91.45433941495862,79.56646432841588,103.34221450150137,92.677070828,90.874233129,91.523749046,92.328247423,92.887453488,93.125442774,93.243243243
2025-W33,NJ Newark Lister Ave,AM,Shipping,90.48,92.80627077161995,80.87791856622141,104.73462297701849,92.857142857,91.977309562,91.735293926,92.48882962,92.826640476,92.859158319,92.777777778
2025-W34,NJ Newark Lister Ave,AM,Shipping,91.06,89.39783918395776,77.34277464350833,101.45290372440718,92.47311828,92.432872254,91.627944699,91.95329115,91.813042142,91.499556478,91.203703704
2025-W35,NJ Newark Lister Ave,AM,Shipping,84.3,88.58356906565189,76.42551445573181,100.74162367557196,92.069892473,92.280701754,91.480118525,91.527399158,91.175821259,90.777586675,90.476190476
2025-W36,NJ Newark Lister Ave,AM,Shipping,89.3,84.62432659790325,72.61157544773823,96.63707774806826,91.40625,91.976840364,91.379175,91.299653723,91.092656579,91.021494303,91.056910569
2025-W37,NJ Newark Lister Ave,AM,Shipping,90.32,88.3179352240465,76.39676935054362,100.23910109754937,89.14919852,90.436933223,89.874000321,88.34499569,86.930750154,85.659671111,84.304932735
2025-W38,NJ Newark Lister Ave,AM,Shipping,88.94,91.50550255423245,79.58815362624895,103.42285148221595,88.618925831,89.728353141,89.770205973,88.701293684,88.266026461,88.46629548,89.304812834
2025-W39,NJ Newark Lister Ave,AM,Shipping,90.78,91.98392076780587,80.0531521685468,103.91468936706494,88.774341352,89.382716049,89.885752546,89.378844924,89.541122414,89.983063853,90.322580645
2025-W40,NJ Newark Lister Ave,AM,Shipping,89.07,89.13182052124219,76.9984213754392,101.26521966704519,88.151658768,88.980263158,89.689737586,89.198712065,89.175786667,89.145179753,88.940092166
2024-W32,NJ Newark Lister Ave,AM,Quality,83.51,86.83544389729487,76.00259517805127,97.66829261653847,88.192419825,87.984862819,87.038293007,87.928983653,88.063581997,87.751673875,87.012987013
2024-W33,NJ Newark Lister Ave,AM,Quality,89.77,89.74546402031295,78.93170913587608,100.55921890474983,86.357039187,86.989553656,85.964341632,85.361708375,84.131314935,82.841897713,81.767955801
2024-W34,NJ Newark Lister Ave,AM,Quality,89.89,88.79846007007683,77.7586431965967,99.83827694355696,85.816618911,86.255924171,85.450989054,84.585996497,83.747366347,83.383532182,83.510638298
2024-W35,NJ Newark Lister Ave,AM,Quality,87.82,90.21746522372773,79.14113823426725,101.29379221318821,85.407725322,86.419753086,86.300967939,86.636580397,87.311165573,88.439192245,89.772727273
