week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,greykite_forecast_lower_95,greykite_forecast_upper_95,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1,four_week_rolling_avg_shift2
2025-W30,AZ Phoenix,AM,Shipping,86.67,87.24007280424581,75.68334271645563,98.796802892036,85.766423358,83.183856502,85.212722101,85.413365996,86.228839886,87.287319744,88.709677419,85.38250000000001
2025-W31,AZ Phoenix,AM,Shipping,85.48,87.31222220061555,75.87397263339254,98.75047176783856,84.981684982,85.135135135,85.012254131,84.921881993,84.96947639,84.79621864,84.337349398,84.74249999999999
2025-W32,AZ Phoenix,AM,Shipping,87.34,87.27349801991531,75.95286882438079,98.59412721544983,84.88372093,85.611510791,85.295912033,85.541228749,85.896358605,86.205081492,86.666666667,84.7425
2025-W33,AZ Phoenix,AM,Shipping,87.72,87.32525758620824,76.11493205661668,98.5355831157998,86.142322097,85.316455696,85.32999082,85.519467341,85.65496879,85.631308104,85.483870968,86.3
2025-W34,AZ Phoenix,AM,Shipping,98.57,87.314377054946,76.2118480631997,98.41690604669229,85.915492958,85.463659148,85.780775006,86.332582,86.752837603,87.059915038,87.341772152,85.95750000000001
2025-W35,AZ Phoenix,AM,Shipping,93.48,87.31627122281228,76.31590761554267,98.31663483008188,86.821705426,86.600496278,86.106671403,86.816823742,87.274747265,87.554991411,87.719298246,86.8025
2025-W36,AZ Phoenix,AM,Shipping,86.96,87.05996955434914,75.8666007144386,98.25333839425967,89.925373134,88.321167883,88.663607621,91.716382249,94.321298281,96.607813046,98.571428571,89.77749999999999
2025-W37,AZ Phoenix,AM,Shipping,81.25,86.98698484041567,75.86651162930252,98.10745805152882,91.666666667,89.839572193,89.357898267,92.268609363,93.894623358,94.324073227,93.47826087,91.7775
2025-W38,AZ Phoenix,AM,Shipping,88.75,87.10102233682701,76.0295560326023,98.17248864105173,91.73553719,89.817232376,88.846801016,89.934855307,89.350674638,88.094718557,86.956521739,91.68249999999999
2025-W39,AZ Phoenix,AM,Shipping,84.62,87.274449978719,76.01486997385314,98.53402998358487,89.433962264,88.778054863,87.055924705,85.947195318,84.044937328,82.409822987,81.25,90.065
2025-W40,AZ Phoenix,AM,Shipping,66.0,87.30293398923251,76.1298865312374,98.47598144722762,86.909090909,89.054726368,87.441506433,87.162235072,86.966047278,87.519557243,88.75,87.61
2025-W11,AZ Phoenix,AM,Warehouse,89.74,81.39171708799716,71.32052132513223,91.4629128508621,90.37037037,88.0,85.148832618,87.829388409,88.276235848,88.116012471,88.125,90.855
2025-W12,AZ Phoenix,AM,Warehouse,84.35,81.39349424040614,71.47457508561932,91.31241339519296,88.846880907,89.179548157,85.916189399,88.443200661,88.954495687,89.162423354,89.473684211,89.4375
2025-W13,AZ Phoenix,AM,Warehouse,86.0,81.27688897684891,71.49936856628358,91.05440938741424,88.581314879,90.126582278,86.541028025,88.903174065,89.392209781,89.611208424,89.743589744,88.71
2025-W14,AZ Phoenix,AM,Warehouse,84.4,81.46748395546612,71.82340238771388,91.11156552321836,87.791741472,88.14627995,86.094667504,86.967313435,86.19102857,85.252286275,84.353741497,87.9225
2025-W15,AZ Phoenix,AM,Warehouse,93.33,81.3158949017265,71.82316548176522,90.80862432168777,87.202925046,87.428571429,86.075115417,86.561194665,86.072889802,85.857035335,86.0,87.39
2025-W16,AZ Phoenix,AM,Warehouse,88.57,81.24828070920769,71.92083958009108,90.5757218383243,85.945945946,86.910377358,85.747434518,85.702564057,85.080206926,84.701217733,84.397163121,86.1225
2025-W17,AZ Phoenix,AM,Warehouse,85.38,80.20328137936441,70.61699331083571,89.78956944789311,86.910994764,87.72782503,87.184533122,88.66090754,89.920064149,91.53128689,93.333333333,87.02000000000001
2025-W18,AZ Phoenix,AM,Warehouse,88.55,79.96551221853689,70.53335813547666,89.39766630159711,87.985865724,87.590361446,87.457970393,88.625006392,89.10652357,89.15148332,88.571428571,88.07499999999999
2025-W19,AZ Phoenix,AM,Warehouse,90.84,80.21193536395269,70.92537526078557,89.49849546711981,87.912087912,86.951364176,87.071855748,87.383693621,86.935177385,86.180492186,85.384615385,87.91999999999999
2025-W20,AZ Phoenix,AM,Warehouse,92.71,80.14825458560381,71.01578447601335,89.28072469519427,88.992537313,87.666263603,87.35263691,87.840146307,87.895921506,88.073308478,88.549618321,88.9575
2025-W21,AZ Phoenix,AM,Warehouse,95.73,79.9644404821073,70.95452220775604,88.97435875645857,88.345864662,88.49009901,88.021882297,89.024526074,89.65638006,90.285836563,90.839694656,88.33500000000001
2025-W22,AZ Phoenix,AM,Warehouse,89.42,79.7415542570805,70.81940231080047,88.66370620336052,89.139344262,89.777195282,88.722601847,90.223074203,91.251987283,92.092004802,92.708333333,89.36999999999999
2025-W23,AZ Phoenix,AM,Warehouse,87.38,79.6227751292336,70.80295996467333,88.44259029379387,91.789473684,90.067114094,90.021999528,92.412936161,94.000853271,95.070851147,95.726495726,91.95750000000001
2025-W24,AZ Phoenix,AM,Warehouse,95.76,79.60702037702026,70.89404379930664,88.31999695473388,92.1875,90.267983075,89.919638794,91.304088866,91.358549501,90.639564875,89.423076923,92.17500000000001
2025-W25,AZ Phoenix,AM,Warehouse,96.83,79.71156135528088,71.05942316419667,88.36369954636508,91.428571429,90.762463343,89.475898906,89.813522103,89.017049151,88.046135767,87.378640777,91.31
2025-W26,AZ Phoenix,AM,Warehouse,85.48,79.5865286596413,70.97976818564186,88.19328913364075,92.307692308,92.077727952,90.733583312,92.313965348,93.250382547,94.373746867,95.762711864,92.0725
2025-W27,AZ Phoenix,AM,Warehouse,93.8,79.49652415364456,70.95202267795695,88.04102562933217,92.682926829,93.222891566,92.017401967,94.244473322,95.489080825,96.369528563,96.825396825,92.3475
2025-W28,AZ Phoenix,AM,Warehouse,91.41,79.49652415364444,70.95202267795696,88.04102562933193,91.507430998,91.907514451,90.672302686,90.631501902,89.421895007,87.658534215,85.483870968,91.36250000000001
2025-W29,AZ Phoenix,AM,Warehouse,87.77,79.49652415364439,70.95202267795689,88.04102562933188,92.957746479,91.619318182,91.332493846,91.951906069,92.100225416,92.609112788,93.798449612,92.9675
2025-W30,AZ Phoenix,AM,Warehouse,90.24,79.3612151807036,70.88684892389368,87.83558143751351,91.91321499,91.895604396,91.347803045,91.729218744,91.681848039,91.646811992,91.40625,91.88
2025-W31,AZ Phoenix,AM,Warehouse,81.15,79.48243581592386,71.07756596350347,87.88730566834425,89.615384615,91.753926702,90.561287643,90.047107347,89.253481457,88.495303371,87.769784173,89.615
2025-W32,AZ Phoenix,AM,Warehouse,88.55,79.49786832666294,71.1803363067323,87.81540034659358,90.751445087,90.897269181,90.49921076,90.122913699,89.826569471,89.863482643,90.243902439,90.80499999999999
2025-W33,AZ Phoenix,AM,Warehouse,87.6,79.97493910662278,71.32542811491305,88.62445009833252,87.6953125,88.366013072,88.674048586,86.631069246,84.712093036,82.933444975,81.147540984,87.64249999999998
2025-W34,AZ Phoenix,AM,Warehouse,85.38,80.06560331932079,71.48003688070445,88.65116975793713,86.990291262,88.860103627,88.648219177,87.418562296,87.06330527,87.483681981,88.549618321,86.9275
2025-W35,AZ Phoenix,AM,Warehouse,85.37,80.18920259692666,71.62874462328126,88.74966057057206,86.930693069,87.823834197,88.434260566,87.490344194,87.384171232,87.574206598,87.596899225,86.885
2025-W36,AZ Phoenix,AM,Warehouse,94.35,80.34848830963617,71.71896980043994,88.9780068188324,85.7421875,86.821705426,87.811971678,86.640982573,86.179674286,85.820024012,85.384615385,85.67
2025-W37,AZ Phoenix,AM,Warehouse,86.89,80.58332460051983,71.70829681129172,89.45835238974794,86.744639376,86.411609499,87.336413077,86.1452419,85.70146838,85.460669272,85.365853659,86.725
2025-W38,AZ Phoenix,AM,Warehouse,83.47,80.46407024092848,71.6014276008685,89.32671288098845,88.14229249,87.088274045,88.717516185,89.38904487,90.866924221,92.571843602,94.35483871,88.175
2025-W39,AZ Phoenix,AM,Warehouse,92.0,80.56087422906292,71.66186002392425,89.45988843420159,87.975951904,88.010540184,88.360491076,88.404617696,88.49840101,88.037969914,86.885245902,87.9975
2025-W40,AZ Phoenix,AM,Warehouse,84.51,80.74215797101952,71.64056707717586,89.84374886486319,87.551020408,87.182910547,87.409163094,86.461249611,85.502359266,84.392975617,83.47107438,87.52
2024-W01,AZ Phoenix,PM,Production,70.48,64.94529849135789,53.34712435563178,76.543472627084,76.665624023,77.131782946,77.408917711,77.21894119,77.466716967,78.213993632,79.759862779,76.935
2024-W02,AZ Phoenix,PM,Production,78.79,64.85327255433842,53.34633512500041,76.36020998367643,77.289229528,77.448149121,77.431387636,77.295814848,77.622218563,78.430132654,79.166666667,78.0275
2024-W03,AZ Phoenix,PM,Production,77.31,64.04686104190627,52.43945916466241,75.65426291915013,74.295932052,75.668036999,76.199335441,74.092211198,72.228822073,70.967209522,70.479134467,75.68
2024-W04,AZ Phoenix,PM,Production,79.2,64.01565355552417,52.47559480239853,75.5557123086498,76.705780096,76.596770306,76.870802017,76.690167031,77.141782262,77.859104885,78.787878788,77.05
2024-W05,AZ Phoenix,PM,Production,81.46,63.98615226129421,52.54278034866144,75.42952417392698,76.304503217,76.105990783,76.984033668,76.998295385,77.256690204,77.411120148,77.314814815,76.4375
2024-W06,AZ Phoenix,PM,Production,76.18,63.991459688816995,52.615724468933024,75.36719490870097,77.043941411,77.428180575,77.491899394,77.954332903,78.43881112,78.832751196,79.2039801,76.445
2024-W07,AZ Phoenix,PM,Production,80.07,64.00433060427554,52.67416722898246,75.33449397956862,79.219858156,78.07106599,78.452580297,79.520168228,80.339740239,80.977194123,81.461675579,79.19
2024-W08,AZ Phoenix,PM,Production,80.93,64.02731591446629,52.75380623748944,75.30082559144313,78.601997147,77.739959156,77.969556804,78.187593719,77.911153331,77.212790395,76.176176176,78.5375
2024-W09,AZ Phoenix,PM,Production,84.18,63.92214240819062,52.70336012924844,75.14092468713281,79.313609467,78.887484197,78.444628799,78.983489599,79.24273674,79.534476123,80.072793449,79.22749999999999
2024-W10,AZ Phoenix,PM,Production,82.92,63.93025355815026,52.72692876560808,75.13357835069245,79.737950398,79.242019185,78.974178844,79.767698057,80.248691682,80.64460765,80.929791271,79.66
2024-W11,AZ Phoenix,PM,Production,83.79,63.64734967641927,52.45899320977573,74.83570614306281,80.432737535,80.420128547,80.106920799,81.586567442,82.642889401,83.495205594,84.181818182,80.34
2024-W12,AZ Phoenix,PM,Production,81.11,63.4603460158919,52.324533230311346,74.59615880147246,82.013708343,80.998110831,80.655408374,82.093729884,82.804725488,83.048910401,82.924335378,82.025
2024-W13,AZ Phoenix,PM,Production,81.35,63.26822437087958,52.18021159085723,74.35623715090192,82.941322109,81.326380968,81.233072282,82.721466134,83.369267804,83.631903287,83.792723264,82.95500000000001
2024-W14,AZ Phoenix,PM,Production,80.21,63.25248393168129,52.23427358631735,74.27069427704524,83.059125964,82.144630151,81.209148196,82.10624793,82.038567306,81.619590068,81.104972376,83.0
2024-W15,AZ Phoenix,PM,Production,84.97,63.2454777194055,52.29267185110903,74.19828358770197,82.334912232,82.430785304,81.233506645,81.835375217,81.650704455,81.411020466,81.351689612,82.2925
2024-W16,AZ Phoenix,PM,Production,80.95,63.28788608498643,52.392949735048916,74.18282243492395,81.678486998,82.405712193,81.057700096,81.238373247,80.817243885,80.459615811,80.20698577,81.615
2024-W17,AZ Phoenix,PM,Production,81.7,63.217996962027335,52.365391965188195,74.07060195886648,81.792363522,82.370399683,81.687075828,82.558229309,83.158786346,83.976700837,84.971098266,81.91
2024-W18,AZ Phoenix,PM,Production,81.56,63.25494673737955,52.45250731227116,74.05738616248793,81.79393131,82.041155685,81.557803443,81.940025883,81.836064175,81.540754209,80.952380952,81.87
2024-W19,AZ Phoenix,PM,Production,78.0,63.283957303228284,52.53275341009904,74.03516119635754,81.904414447,81.642294713,81.577693374,81.863209616,81.764986386,81.660244532,81.700554529,81.9575
2024-W20,AZ Phoenix,PM,Production,83.72,63.32736636920442,52.62308955491775,74.0316431834911,82.31292517,81.744902798,81.575136417,81.742934478,81.639674617,81.580451538,81.563421829,82.295
2024-W21,AZ Phoenix,PM,Production,80.96,63.47135890020038,52.757899415553545,74.1848183848472,80.529953917,81.223887933,80.943209083,80.280811844,79.46168631,78.723264896,78.0,80.5525
2024-W22,AZ Phoenix,PM,Production,83.86,63.47320371440761,52.81622070691952,74.1301867218957,81.142152835,81.792281792,81.39006645,81.52257611,81.867058892,82.599242555,83.716814159,81.245
2024-W23,AZ Phoenix,PM,Production,85.71,63.586941824073115,52.979610090562204,74.19427355758403,80.97636575,81.073373088,81.305233589,81.284244853,81.29292883,81.245711161,80.959302326,81.06
2024-W24,AZ Phoenix,PM,Production,79.63,63.589823868067676,53.026979001311865,74.1526687348235,81.479983825,81.527627302,81.7379512,82.234016275,82.748509021,83.268124122,83.859649123,81.635
2024-W25,AZ Phoenix,PM,Production,82.02,63.519274387511864,53.009348448091465,74.02920032693225,83.45085027,82.161005616,82.450813202,83.584445693,84.509916304,85.224139885,85.714285714,83.5625
2024-W26,AZ Phoenix,PM,Production,82.18,63.51927438751182,53.00934844809142,74.02920032693221,82.392957183,81.82552504,81.889188016,81.932539398,81.473769703,80.660327352,79.632465544,82.53999999999999
2024-W27,AZ Phoenix,PM,Production,83.28,63.51927438751184,53.009348448091444,74.02920032693224,82.68921095,82.526090447,81.916074116,81.969426797,81.810718664,81.759468529,82.020802377,82.80499999999999
2024-W28,AZ Phoenix,PM,Production,80.4,63.474602349598065,52.96566671794958,73.98353798124654,82.301587302,82.292218105,81.965080403,82.04990472,82.024232855,82.087919434,82.178217822,82.38499999999999
2024-W29,AZ Phoenix,PM,Production,75.47,63.48486737697902,53.01952937661363,73.9502053773444,81.727707006,82.697547684,82.204659692,82.516684756,82.752203586,83.025955448,83.275862069,81.7775
2024-W30,AZ Phoenix,PM,Production,83.0,63.63785328699836,53.17648704459327,74.09921952940344,81.962540717,82.147687314,81.861448752,81.681166825,81.343343241,80.920179473,80.40201005,81.97
2024-W31,AZ Phoenix,PM,Production,86.55,63.89439773174572,53.292598043023325,74.49619742046812,80.687471732,80.74639525,80.929489676,79.688398112,78.299915591,76.873864607,75.46728972,80.33250000000001
2024-W32,AZ Phoenix,PM,Production,80.17,63.967451134701406,53.39695634231952,74.53794592708329,80.750487329,81.266886821,81.260123207,80.87395424,81.000654582,81.741567131,82.997762864,80.53750000000001
2024-W33,AZ Phoenix,PM,Production,84.89,63.98876225017486,53.46617009043442,74.5113544099153,81.511335013,81.961526332,82.246884933,83.181766773,84.455273875,85.685115502,86.549707602,81.35499999999999
2024-W34,AZ Phoenix,PM,Production,78.7,64.18031479707902,53.58129232880104,74.779337265357,81.453252033,81.589825119,81.814076811,81.876281014,81.724358595,81.150449382,80.172413793,81.2975
2024-W35,AZ Phoenix,PM,Production,79.12,64.28291321936648,53.70178445119934,74.86404198753362,83.594120436,81.876196554,82.439857584,83.125115384,83.652700849,84.143883012,84.885764499,83.6525
2024-W36,AZ Phoenix,PM,Production,74.62,64.54745607968306,53.827479873333495,75.26743228603263,82.466367713,81.578099839,81.681274211,81.316648985,80.661920692,79.786546217,78.697183099,82.5775
2024-W37,AZ Phoenix,PM,Production,83.77,64.85212705803409,54.0663866153825,75.63786750068567,80.718667835,81.955582973,81.164719386,80.427782568,79.733585987,79.249915088,79.115044248,80.72
2024-W38,AZ Phoenix,PM,Production,79.78,64.72514904252736,53.82323057332803,75.6270675117267,79.424977538,80.656824345,79.926126146,78.195435789,76.757289258,75.602552665,74.618320611,79.3325
2024-W39,AZ Phoenix,PM,Production,82.37,64.75019716950536,53.896133494729305,75.60426084428141,78.988868275,80.211800303,80.632252218,80.306343944,80.828494142,82.048455123,83.76753507,79.05250000000001
2024-W40,AZ Phoenix,PM,Production,78.4,64.81300807291801,53.99414807684168,75.63186806899434,79.270004679,80.146609652,80.460565766,80.091172455,80.18455136,80.205736189,79.781420765,79.3225
2024-W41,AZ Phoenix,PM,Production,79.22,64.77141906433947,53.992446327943725,75.55039180073521,80.0,79.606723755,80.785827084,80.905460357,81.398498219,81.865585393,82.366071429,80.135
2024-W42,AZ Phoenix,PM,Production,81.37,64.76691128096651,54.03415206042507,75.49967050150795,80.995024876,79.574056147,80.317548025,79.889291773,79.557862796,79.044678397,78.404669261,81.08000000000001
2024-W43,AZ Phoenix,PM,Production,82.72,64.65717221362374,53.95129074834702,75.36305367890046,79.853658537,79.596485519,80.092765779,79.611683214,79.349841871,79.187386283,79.220779221,79.9425
2024-W44,AZ Phoenix,PM,Production,81.93,64.76315175520298,54.00299616941635,75.52330734098962,80.289855072,80.756895446,80.364832592,80.354348684,80.60200201,80.957092201,81.370826011,80.34
2024-W45,AZ Phoenix,PM,Production,78.28,64.73934353675921,53.821582275785886,75.65710479773253,80.470914127,80.619664875,80.842597582,81.305973421,81.86662701,82.358808928,82.720588235,80.42750000000001
2024-W46,AZ Phoenix,PM,Production,83.82,64.69437649281207,53.78801668826606,75.60073629735807,81.318181818,80.993042378,81.064677709,81.559228824,81.90727012,82.019148028,81.934306569,81.31
2024-W47,AZ Phoenix,PM,Production,82.75,64.6345029564311,53.78054854512867,75.48845736773355,81.123388582,80.372093023,80.530545645,80.295424991,79.790166786,79.068754711,78.277886497,81.075
2024-W48,AZ Phoenix,PM,Production,86.6,64.61490529402876,53.74917744174524,75.48063314631227,81.673881674,81.204894885,81.131362678,81.615631593,82.113335155,82.806024442,83.823529412,81.6875
2024-W49,AZ Phoenix,PM,Production,84.45,64.54402632077546,53.692908759830274,75.39514388172064,81.584470094,81.748923485,81.37556073,81.986455129,82.449659676,82.763280581,82.749326146,81.695
2024-W50,AZ Phoenix,PM,Production,86.21,64.51388362131257,53.697977139659415,75.32979010296573,82.588774341,82.487667371,82.236166474,83.660940592,84.856886578,85.822027101,86.597938144,82.8625
